day,hour,Condition,Temperature,Dew_Point,Humidity,Wind_Speed,Wind_Gust,Pressure,Precip,Precip_Accum
2018-02-04,8:51 AM,Cloudy,37,18,46,5,0,30.1,0.0,0.0
2018-02-04,9:51 AM,Cloudy,38,18,44,0,0,30.1,0.0,0.0
2018-02-04,10:51 AM,Mostly Cloudy,40,20,45,6,0,30.0,0.0,0.0
2018-02-04,11:51 AM,Cloudy,43,23,45,6,0,30.0,0.0,0.0
2018-02-04,12:18 PM,Cloudy,42,24,49,5,0,30.0,0.0,0.0
2018-02-04,12:51 PM,Cloudy,38,27,65,6,0,29.9,0.0,0.0
2018-02-04,1:51 PM,Cloudy,39,31,73,0,0,29.9,0.0,0.0
2018-02-04,2:51 PM,Cloudy,41,32,70,0,0,29.8,0.0,0.0
2018-02-04,3:27 PM,Light Rain,40,34,79,0,0,29.8,0.0,0.0
2018-02-04,3:51 PM,Haze,40,35,83,5,0,29.8,0.0,0.0
2018-02-04,4:51 PM,Light Rain,40,37,89,3,0,29.8,0.0,0.0
2018-02-04,5:19 PM,Light Rain,41,39,93,3,0,29.7,0.0,0.0
2018-02-04,5:46 PM,Rain,41,39,93,3,0,29.7,0.1,0.0
2018-02-04,5:51 PM,Rain,41,39,93,3,0,29.7,0.1,0.0
2018-02-04,6:03 PM,Light Rain,42,40,92,5,0,29.7,0.0,0.0
2018-02-04,6:51 PM,Light Rain,45,43,93,3,0,29.7,0.1,0.0
2018-02-04,7:22 PM,Rain,45,44,97,7,0,29.6,0.1,0.0
2018-02-04,7:35 PM,Rain,46,44,93,9,0,29.6,0.2,0.0
2018-02-04,7:51 PM,Rain,45,44,97,5,0,29.6,0.2,0.0
2018-02-04,8:04 PM,Rain,46,44,93,0,0,29.6,0.0,0.0
2018-02-04,8:51 PM,Rain,44,43,96,6,0,29.6,0.2,0.0
2018-02-04,8:58 PM,Rain,45,43,93,6,0,29.6,0.0,0.0
2018-02-04,9:22 PM,Rain,46,45,96,0,0,29.5,0.1,0.0
2018-02-04,9:31 PM,Rain,46,45,96,3,0,29.5,0.1,0.0
2018-02-04,9:42 PM,Rain,46,45,96,5,0,29.5,0.2,0.0
2018-02-04,9:49 PM,Heavy Rain,45,45,100,3,0,29.5,0.2,0.0
2018-02-04,9:51 PM,Heavy Rain,45,44,97,5,0,29.5,0.2,0.0
2018-02-04,10:06 PM,Rain,43,42,97,3,0,29.5,0.1,0.0
2018-02-04,10:14 PM,Rain,42,41,96,0,0,29.5,0.1,0.0
2018-02-04,10:21 PM,Light Rain,41,40,96,8,0,29.5,0.1,0.0
2018-02-04,10:28 PM,Light Rain,39,37,93,8,0,29.5,0.1,0.0
2018-02-04,10:44 PM,Light Rain,39,39,100,0,0,29.5,0.1,0.0
2018-02-04,10:51 PM,Light Rain,40,39,97,6,0,29.5,0.1,0.0
2018-02-04,11:14 PM,Cloudy,41,39,93,5,0,29.5,0.0,0.0
2018-02-04,11:51 PM,Cloudy,40,38,93,7,0,29.5,0.0,0.0
2018-02-05,12:11 AM,Cloudy,40,39,97,0,0,29.5,0.0,0.0
2018-02-05,12:51 AM,Cloudy,40,38,93,5,0,29.5,0.0,0.0
2018-02-05,1:51 AM,Fair,39,36,89,9,0,29.5,0.0,0.0
2018-02-05,2:36 AM,Mostly Cloudy,39,35,86,7,0,29.5,0.0,0.0
2018-02-05,2:51 AM,Fair,39,35,86,6,0,29.5,0.0,0.0
2018-02-05,3:51 AM,Fair,38,34,86,8,0,29.5,0.0,0.0
2018-02-05,4:20 AM,Mostly Cloudy,38,34,86,0,0,29.5,0.0,0.0
2018-02-05,4:35 AM,Partly Cloudy,38,34,86,6,0,29.5,0.0,0.0
2018-02-05,4:51 AM,Fair,37,33,86,6,0,29.5,0.0,0.0
2018-02-05,5:51 AM,Partly Cloudy,38,32,79,7,0,29.6,0.0,0.0
2018-02-05,6:51 AM,Cloudy,38,32,79,7,0,29.6,0.0,1.0
2018-02-05,7:39 AM,Cloudy,39,32,76,5,0,29.7,0.0,0.0
2018-02-05,7:47 AM,Cloudy,39,32,75,6,0,29.7,0.0,0.0
2018-02-05,7:51 AM,Cloudy,39,32,76,7,0,29.7,0.0,0.0
2018-02-05,8:11 AM,Light Rain,38,32,79,0,0,29.7,0.0,0.0
2018-02-05,8:44 AM,Mostly Cloudy,34,22,61,10,28,29.8,0.0,0.0
2018-02-05,8:51 AM,Partly Cloudy,33,22,64,8,26,29.8,0.0,0.0
2018-02-05,9:51 AM,Fair,31,16,54,12,30,29.8,0.0,0.0
2018-02-05,10:51 AM,Fair,31,15,52,15,24,29.9,0.0,0.0
2018-02-05,11:51 AM,Fair,31,7,37,12,22,29.9,0.0,0.0
2018-02-05,12:51 PM,Fair,30,8,40,12,20,29.9,0.0,0.0
2018-02-05,1:51 PM,Fair,31,7,37,14,24,29.9,0.0,0.0
2018-02-05,2:51 PM,Fair,31,7,37,6,17,30.0,0.0,0.0
2018-02-05,3:51 PM,Fair,31,6,35,8,20,30.0,0.0,0.0
2018-02-05,4:51 PM,Fair,30,6,36,5,20,30.0,0.0,0.0
2018-02-05,5:51 PM,Fair,30,4,33,10,17,30.0,0.0,0.0
2018-02-05,6:51 PM,Fair,29,7,40,8,0,30.1,0.0,0.0
2018-02-05,7:51 PM,Fair,28,8,43,8,0,30.1,0.0,0.0
2018-02-05,8:51 PM,Fair,28,9,45,5,0,30.1,0.0,0.0
2018-02-05,9:51 PM,Fair,27,7,43,5,0,30.1,0.0,0.0
2018-02-05,10:51 PM,Fair,26,8,47,3,0,30.1,0.0,0.0
2018-02-05,11:51 PM,Fair,26,8,47,0,0,30.1,0.0,0.0
2018-02-06,12:51 AM,Fair,27,8,45,3,0,30.1,0.0,0.0
2018-02-06,1:51 AM,Fair,27,9,47,0,0,30.1,0.0,0.0
2018-02-06,2:51 AM,Fair,28,9,45,0,0,30.1,0.0,0.0
2018-02-06,3:51 AM,Fair,28,13,53,3,0,30.1,0.0,0.0
2018-02-06,4:51 AM,Fair,28,11,49,0,0,30.1,0.0,0.0
2018-02-06,5:51 AM,Partly Cloudy,29,13,51,0,0,30.1,0.0,0.0
2018-02-06,6:51 AM,Partly Cloudy,30,13,49,3,0,30.2,0.0,0.0
2018-02-06,7:51 AM,Cloudy,30,12,47,6,0,30.2,0.0,0.0
2018-02-06,8:51 AM,Cloudy,30,13,49,6,0,30.2,0.0,0.0
2018-02-06,9:51 AM,Cloudy,32,13,45,3,0,30.2,0.0,0.0
2018-02-06,10:51 AM,Cloudy,33,13,43,10,0,30.2,0.0,0.0
2018-02-06,11:51 AM,Cloudy,35,18,50,6,0,30.2,0.0,0.0
2018-02-06,12:51 PM,Cloudy,36,20,52,3,0,30.2,0.0,0.0
2018-02-06,1:51 PM,Cloudy,35,19,52,7,0,30.2,0.0,0.0
2018-02-06,2:51 PM,Cloudy,37,20,50,5,0,30.2,0.0,0.0
2018-02-06,3:51 PM,Cloudy,37,20,50,5,0,30.2,0.0,0.0
2018-02-06,4:51 PM,Mostly Cloudy,36,20,52,0,0,30.2,0.0,0.0
2018-02-06,5:51 PM,Fair,35,20,54,7,0,30.2,0.0,0.0
2018-02-06,6:51 PM,Fair,35,20,54,5,0,30.3,0.0,0.0
2018-02-06,7:51 PM,Fair,35,21,57,7,0,30.3,0.0,0.0
2018-02-06,8:51 PM,Fair,34,21,59,3,0,30.3,0.0,0.0
2018-02-06,9:51 PM,Fair,34,18,52,5,0,30.3,0.0,0.0
2018-02-06,10:51 PM,Fair,33,16,50,5,0,30.3,0.0,0.0
2018-02-06,11:51 PM,Fair,33,17,52,5,0,30.3,0.0,0.0
2018-02-07,12:51 AM,Fair,32,18,56,8,0,30.3,0.0,0.0
2018-02-07,1:51 AM,Fair,31,20,64,9,0,30.3,0.0,0.0
2018-02-07,2:51 AM,Fair,31,21,67,10,18,30.3,0.0,0.0
2018-02-07,3:51 AM,Fair,30,20,66,0,0,30.3,0.0,0.0
2018-02-07,4:51 AM,Fair,30,19,64,3,17,30.3,0.0,0.0
2018-02-07,5:51 AM,Fair,30,18,61,7,17,30.3,0.0,0.0
2018-02-07,6:51 AM,Cloudy,31,19,61,6,20,30.3,0.0,0.0
2018-02-07,7:51 AM,Haze,31,22,69,12,16,30.2,0.0,0.0
2018-02-07,8:23 AM,Light Snow,31,23,72,7,0,30.2,0.0,0.0
2018-02-07,8:40 AM,Light Snow,31,24,76,7,0,30.2,0.0,0.0
2018-02-07,8:51 AM,Wintry Mix,31,25,79,8,0,30.2,0.0,0.0
2018-02-07,8:59 AM,Light Snow,30,25,82,8,0,30.2,0.0,0.0
2018-02-07,9:09 AM,Snow,30,26,85,7,0,30.2,0.0,0.0
2018-02-07,9:24 AM,Light Snow,30,26,85,8,0,30.2,0.0,0.0
2018-02-07,9:42 AM,Light Snow,30,27,88,7,0,30.2,0.1,0.0
2018-02-07,9:51 AM,Light Snow,30,27,88,9,0,30.2,0.1,0.0
2018-02-07,9:58 AM,Light Snow,30,27,88,8,0,30.2,0.0,0.0
2018-02-07,10:08 AM,Wintry Mix,30,27,88,7,0,30.1,0.0,0.0
2018-02-07,10:36 AM,Wintry Mix,30,28,92,9,0,30.1,0.0,0.0
2018-02-07,10:51 AM,Wintry Mix,30,27,88,6,0,30.1,0.1,0.0
2018-02-07,11:41 AM,Wintry Mix,31,29,92,7,0,30.1,0.0,0.0
2018-02-07,11:51 AM,Wintry Mix,32,29,88,9,0,30.1,0.0,0.0
2018-02-07,12:28 PM,Wintry Mix,32,30,92,3,0,30.0,0.0,0.0
2018-02-07,12:43 PM,Wintry Mix,32,30,92,7,0,30.0,0.1,0.0
2018-02-07,12:51 PM,Wintry Mix,32,31,96,8,0,30.0,0.1,0.0
2018-02-07,1:13 PM,Wintry Mix,33,31,92,5,0,30.0,0.1,0.0
2018-02-07,1:44 PM,Rain,33,32,96,7,0,29.9,0.1,0.0
2018-02-07,1:51 PM,Light Rain,33,31,92,0,0,29.9,0.1,0.0
2018-02-07,2:11 PM,Light Rain,33,32,96,5,0,29.9,0.0,0.0
2018-02-07,2:27 PM,Light Rain,33,32,96,5,0,29.9,0.1,0.0
2018-02-07,2:51 PM,Light Rain,33,32,96,0,0,29.8,0.1,0.0
2018-02-07,3:44 PM,Light Rain,34,32,92,3,0,29.8,0.1,0.0
2018-02-07,3:51 PM,Wintry Mix,33,32,96,0,0,29.8,0.1,0.0
2018-02-07,3:59 PM,Light Rain,33,32,96,6,0,29.8,0.0,0.0
2018-02-07,4:26 PM,Light Rain,35,34,96,7,0,29.7,0.1,0.0
2018-02-07,4:37 PM,Light Rain,38,36,93,7,0,29.7,0.1,0.0
2018-02-07,4:51 PM,Light Rain,39,37,93,8,0,29.7,0.1,0.0
2018-02-07,5:13 PM,Cloudy,43,41,93,5,0,29.7,0.0,0.0
2018-02-07,5:24 PM,Rain,42,41,96,6,0,29.7,0.0,0.0
2018-02-07,5:40 PM,Heavy Rain,40,39,97,6,0,29.7,0.1,0.0
2018-02-07,5:51 PM,Heavy Rain,41,40,96,0,0,29.7,0.1,0.0
2018-02-07,6:07 PM,Rain,45,43,93,8,21,29.7,0.1,0.0
2018-02-07,6:16 PM,Light Rain,45,43,93,12,20,29.7,0.1,0.0
2018-02-07,6:28 PM,Light Rain,45,43,93,10,21,29.7,0.1,0.0
2018-02-07,6:42 PM,Cloudy,44,42,93,13,18,29.7,0.1,0.0
2018-02-07,6:51 PM,Cloudy,44,41,89,9,25,29.8,0.1,0.0
2018-02-07,7:51 PM,Cloudy,41,38,89,6,0,29.8,0.0,0.0
2018-02-07,8:51 PM,Cloudy,40,37,89,7,0,29.8,0.0,0.0
2018-02-07,9:27 PM,Cloudy,40,35,83,6,0,29.8,0.0,0.0
2018-02-07,9:51 PM,Mostly Cloudy,39,32,76,12,28,29.8,0.0,0.0
2018-02-07,10:51 PM,Mostly Cloudy,35,26,70,0,0,29.9,0.0,0.0
2018-02-07,11:07 PM,Mostly Cloudy,34,26,73,6,0,29.9,0.0,0.0
2018-02-07,11:51 PM,Mostly Cloudy,33,23,66,0,0,29.9,0.0,0.0
2018-02-08,12:25 AM,Mostly Cloudy,32,21,64,7,21,30.0,0.0,0.0
2018-02-08,12:51 AM,Cloudy,32,20,61,13,25,30.0,0.0,0.0
2018-02-08,1:51 AM,Mostly Cloudy,31,18,59,9,26,30.0,0.0,0.0
2018-02-08,2:51 AM,Fair,30,17,59,6,0,30.0,0.0,0.0
2018-02-08,3:51 AM,Fair,29,17,61,9,16,30.0,0.0,0.0
2018-02-08,4:51 AM,Partly Cloudy,28,16,61,8,0,30.1,0.0,0.0
2018-02-08,5:51 AM,Cloudy,27,16,63,6,16,30.1,0.0,0.0
2018-02-08,6:51 AM,Fair,26,14,60,8,16,30.1,0.0,0.8
2018-02-08,7:51 AM,Fair,26,14,60,7,0,30.2,0.0,0.0
2018-02-08,8:51 AM,Fair,26,13,58,8,0,30.2,0.0,0.0
2018-02-08,9:51 AM,Fair,28,13,53,6,17,30.2,0.0,0.0
2018-02-08,10:51 AM,Fair,28,12,51,7,18,30.2,0.0,0.0
2018-02-08,11:51 AM,Partly Cloudy,30,13,49,0,0,30.2,0.0,0.0
2018-02-08,12:51 PM,Fair,31,14,50,5,16,30.2,0.0,0.0
2018-02-08,1:51 PM,Fair,30,13,49,6,0,30.2,0.0,0.0
2018-02-08,2:51 PM,Mostly Cloudy,31,13,47,3,0,30.1,0.0,0.0
2018-02-08,3:51 PM,Partly Cloudy,31,14,50,5,0,30.2,0.0,0.0
2018-02-08,4:51 PM,Cloudy,31,14,50,6,0,30.2,0.0,0.0
2018-02-08,5:51 PM,Cloudy,31,14,50,3,0,30.2,0.0,0.0
2018-02-08,6:51 PM,Cloudy,30,15,54,7,0,30.2,0.0,0.0
2018-02-08,7:51 PM,Fair,29,11,47,5,0,30.3,0.0,0.0
2018-02-08,8:51 PM,Fair,29,11,47,6,0,30.3,0.0,0.0
2018-02-08,9:51 PM,Fair,29,12,49,7,0,30.3,0.0,0.0
2018-02-08,10:51 PM,Fair,29,12,49,8,0,30.3,0.0,0.0
2018-02-08,11:51 PM,Fair,28,13,53,10,0,30.3,0.0,0.0
2018-02-09,12:51 AM,Fair,27,13,56,0,0,30.3,0.0,0.0
2018-02-09,1:51 AM,Fair,27,13,56,6,0,30.3,0.0,0.0
2018-02-09,2:51 AM,Fair,27,12,53,6,21,30.4,0.0,0.0
2018-02-09,3:51 AM,Fair,27,12,53,5,0,30.4,0.0,0.0
2018-02-09,4:51 AM,Fair,27,12,53,0,0,30.4,0.0,0.0
2018-02-09,5:51 AM,Fair,26,12,55,6,0,30.4,0.0,0.0
2018-02-09,6:51 AM,Fair,26,13,58,0,0,30.4,0.0,0.0
2018-02-09,7:51 AM,Fair,28,14,56,3,0,30.4,0.0,0.0
2018-02-09,8:51 AM,Mostly Cloudy,28,14,56,5,0,30.4,0.0,0.0
2018-02-09,9:51 AM,Cloudy,29,14,54,5,0,30.4,0.0,0.0
2018-02-09,10:51 AM,Fair,32,14,48,6,0,30.4,0.0,0.0
2018-02-09,11:51 AM,Fair,32,14,48,0,0,30.4,0.0,0.0
2018-02-09,12:51 PM,Cloudy,33,15,48,6,0,30.4,0.0,0.0
2018-02-09,1:51 PM,Cloudy,34,15,46,5,0,30.3,0.0,0.0
2018-02-09,2:51 PM,Cloudy,34,18,52,0,0,30.3,0.0,0.0
2018-02-09,3:51 PM,Cloudy,33,19,56,0,0,30.3,0.0,0.0
2018-02-09,4:51 PM,Cloudy,34,21,59,3,0,30.3,0.0,0.0
2018-02-09,5:51 PM,Fair,35,24,64,3,0,30.3,0.0,0.0
2018-02-09,6:51 PM,Fair,35,24,64,10,16,30.3,0.0,0.0
2018-02-09,7:51 PM,Fair,36,25,64,5,0,30.3,0.0,0.0
2018-02-09,8:39 PM,Mostly Cloudy,36,27,70,3,0,30.3,0.0,0.0
2018-02-09,8:51 PM,Mostly Cloudy,36,28,73,7,18,30.3,0.0,0.0
2018-02-09,9:15 PM,Partly Cloudy,37,28,70,7,17,30.3,0.0,0.0
2018-02-09,9:51 PM,Fair,38,29,70,8,0,30.3,0.0,0.0
2018-02-09,10:51 PM,Fair,39,31,73,7,0,30.3,0.0,0.0
2018-02-09,11:51 PM,Fair,39,32,76,6,0,30.3,0.0,0.0
2018-02-10,12:51 AM,Partly Cloudy,40,33,77,7,0,30.2,0.0,0.0
2018-02-10,1:41 AM,Cloudy,41,34,76,5,0,30.2,0.0,0.0
2018-02-10,1:51 AM,Mostly Cloudy,41,34,76,5,0,30.2,0.0,0.0
2018-02-10,2:14 AM,Partly Cloudy,41,34,76,0,0,30.2,0.0,0.0
2018-02-10,2:29 AM,Mostly Cloudy,42,35,76,3,0,30.2,0.0,0.0
2018-02-10,2:51 AM,Cloudy,43,36,76,3,0,30.2,0.0,0.0
2018-02-10,3:18 AM,Mostly Cloudy,43,36,76,3,0,30.2,0.0,0.0
2018-02-10,3:51 AM,Mostly Cloudy,42,36,79,3,0,30.2,0.0,0.0
2018-02-10,4:34 AM,Partly Cloudy,42,36,79,0,0,30.2,0.0,0.0
2018-02-10,4:51 AM,Mostly Cloudy,42,37,82,3,0,30.2,0.0,0.0
2018-02-10,5:51 AM,Cloudy,40,36,86,0,0,30.1,0.0,0.0
2018-02-10,6:17 AM,Mostly Cloudy,40,36,86,0,0,30.1,0.0,0.0
2018-02-10,6:51 AM,Mostly Cloudy,40,36,86,0,0,30.1,0.0,0.0
2018-02-10,7:51 AM,Partly Cloudy,42,38,85,0,0,30.1,0.0,0.0
2018-02-10,8:51 AM,Partly Cloudy,46,39,76,0,0,30.1,0.0,0.0
2018-02-10,9:51 AM,Partly Cloudy,46,40,79,0,0,30.1,0.0,0.0
2018-02-10,10:51 AM,Mostly Cloudy,48,41,77,0,0,30.1,0.0,0.0
2018-02-10,11:51 AM,Cloudy,49,42,77,6,0,30.1,0.0,0.0
2018-02-10,12:23 PM,Light Rain,47,43,86,0,0,30.1,0.0,0.0
2018-02-10,12:25 PM,Light Rain,47,44,90,0,0,30.1,0.0,0.0
2018-02-10,12:41 PM,Cloudy,49,46,90,0,0,30.0,0.0,0.0
2018-02-10,12:51 PM,Cloudy,49,46,90,3,0,30.0,0.0,0.0
2018-02-10,1:05 PM,Light Rain,47,44,90,5,0,30.0,0.0,0.0
2018-02-10,1:17 PM,Light Rain,47,44,90,0,0,30.0,0.0,0.0
2018-02-10,1:51 PM,Rain,47,45,93,0,0,30.0,0.0,0.0
2018-02-10,2:33 PM,Light Rain,46,45,96,6,0,30.0,0.0,0.0
2018-02-10,2:44 PM,Rain,45,44,97,3,0,30.0,0.1,0.0
2018-02-10,2:51 PM,Heavy Rain,45,44,97,5,0,30.0,0.1,0.0
2018-02-10,3:05 PM,Rain,46,45,96,0,0,30.0,0.1,0.0
2018-02-10,3:18 PM,Light Rain,46,45,96,0,0,30.0,0.1,0.0
2018-02-10,3:59 PM,Light Rain,46,45,96,0,0,30.0,0.0,0.0
2018-02-10,4:18 PM,Fog,47,45,93,0,0,30.0,0.0,0.0
2018-02-10,4:34 PM,Fog,46,45,96,0,0,30.0,0.0,0.0
2018-02-10,4:46 PM,Fog,46,45,93,0,0,30.0,0.0,0.0
2018-02-10,4:51 PM,Fog,47,45,93,3,0,30.0,0.0,0.0
2018-02-10,5:16 PM,Fog,47,45,93,5,0,30.0,0.0,0.0
2018-02-10,5:36 PM,Cloudy,46,44,93,0,0,30.0,0.0,0.0
2018-02-10,5:47 PM,Fog,45,45,100,3,0,30.0,0.0,0.0
2018-02-10,5:51 PM,Fog,45,44,97,5,0,30.0,0.0,0.0
2018-02-10,6:04 PM,Fog,45,44,97,3,0,30.0,0.0,0.0
2018-02-10,6:39 PM,Light Rain,45,44,97,5,0,29.9,0.0,0.0
2018-02-10,6:51 PM,Rain,45,44,97,0,0,29.9,0.0,0.0
2018-02-10,6:56 PM,Rain,45,44,97,0,0,29.9,0.0,0.0
2018-02-10,7:20 PM,Rain,46,45,96,0,0,29.9,0.1,0.0
2018-02-10,7:29 PM,Rain,46,45,96,0,0,29.9,0.1,0.0
2018-02-10,7:43 PM,Heavy Rain,45,45,100,3,0,29.9,0.1,0.0
2018-02-10,7:51 PM,Rain,45,44,97,5,0,29.9,0.1,0.0
2018-02-10,7:58 PM,Rain,45,44,97,3,0,29.9,0.0,0.0
2018-02-10,8:15 PM,Light Rain,45,44,97,3,0,29.9,0.1,0.0
2018-02-10,8:51 PM,Light Rain,45,44,97,0,0,29.9,0.1,0.0
2018-02-10,9:30 PM,Light Rain,46,45,96,0,0,29.9,0.1,0.0
2018-02-10,9:39 PM,Light Rain,46,45,96,0,0,29.9,0.1,0.0
2018-02-10,9:48 PM,Fog,46,45,93,0,0,29.9,0.1,0.0
2018-02-10,9:51 PM,Fog,45,45,100,0,0,29.9,0.1,0.0
2018-02-10,10:24 PM,Fog,46,45,96,5,0,29.9,0.0,0.0
2018-02-10,10:32 PM,Fog,46,45,96,3,0,29.9,0.0,0.0
2018-02-10,10:35 PM,Fog,46,45,96,3,0,29.9,0.0,0.0
2018-02-10,10:42 PM,Fog,46,45,96,0,0,29.9,0.0,0.0
2018-02-10,10:51 PM,Fog,47,46,97,3,0,29.9,0.0,0.0
2018-02-10,11:11 PM,Fog,46,45,96,6,0,29.9,0.0,0.0
2018-02-10,11:16 PM,Fog,46,45,96,5,0,29.9,0.0,0.0
2018-02-10,11:47 PM,Fog,45,45,100,3,0,29.9,0.0,0.0
2018-02-10,11:51 PM,Light Rain,45,44,97,0,0,29.9,0.0,0.0
2018-02-11,12:06 AM,Light Rain,45,44,97,0,0,29.9,0.0,0.0
2018-02-11,12:13 AM,Light Rain,45,44,97,3,0,29.9,0.0,0.0
2018-02-11,12:21 AM,Light Rain,45,45,100,0,0,29.9,0.0,0.0
2018-02-11,12:25 AM,Light Rain,45,45,100,0,0,29.9,0.0,0.0
2018-02-11,12:40 AM,Light Rain,46,45,96,3,0,29.9,0.0,0.0
2018-02-11,12:51 AM,Light Rain,46,45,96,3,0,29.9,0.0,0.0
2018-02-11,1:25 AM,Light Rain,48,47,96,3,0,29.9,0.0,0.0
2018-02-11,1:39 AM,Light Rain,48,47,96,3,0,29.9,0.0,0.0
2018-02-11,1:51 AM,Light Rain,48,47,96,5,0,29.9,0.0,0.0
2018-02-11,2:10 AM,Light Rain,49,48,97,5,0,29.9,0.0,0.0
2018-02-11,2:22 AM,Light Rain,49,48,97,5,0,29.9,0.0,0.0
2018-02-11,2:51 AM,Light Rain,49,47,93,6,0,29.9,0.1,0.0
2018-02-11,3:51 AM,Light Rain,47,46,97,0,0,29.9,0.0,0.0
2018-02-11,4:21 AM,Light Rain,47,46,97,0,0,29.9,0.0,0.0
2018-02-11,4:44 AM,Light Rain,47,46,97,0,0,29.9,0.0,0.0
2018-02-11,4:51 AM,Light Rain,47,46,97,0,0,29.9,0.0,0.0
2018-02-11,4:53 AM,Light Rain,47,46,97,0,0,29.9,0.0,0.0
2018-02-11,5:04 AM,Light Rain,47,46,97,0,0,29.9,0.0,0.0
2018-02-11,5:12 AM,Light Rain,47,46,97,0,0,29.9,0.0,0.0
2018-02-11,5:43 AM,Light Rain,47,46,97,0,0,29.9,0.0,0.0
2018-02-11,5:51 AM,Light Rain,47,46,97,0,0,29.9,0.0,0.0
2018-02-11,6:03 AM,Light Rain,47,46,97,0,0,29.9,0.0,0.0
2018-02-11,6:11 AM,Light Rain,47,46,97,0,0,29.9,0.0,0.0
2018-02-11,6:34 AM,Light Rain,47,46,97,0,0,29.9,0.0,0.0
2018-02-11,6:44 AM,Light Rain,47,46,97,0,0,29.9,0.0,0.0
2018-02-11,6:51 AM,Rain,47,46,97,0,0,29.9,0.0,0.9
2018-02-11,6:55 AM,Rain,47,46,97,0,0,29.9,0.0,0.0
2018-02-11,7:08 AM,Light Rain,47,46,97,5,0,29.9,0.0,0.0
2018-02-11,7:21 AM,Light Rain,47,46,97,5,0,29.9,0.0,0.0
2018-02-11,7:28 AM,Light Rain,47,46,97,6,0,29.9,0.1,0.0
2018-02-11,7:33 AM,Light Rain,46,45,96,6,0,29.9,0.1,0.0
2018-02-11,7:43 AM,Light Rain,47,45,93,7,0,29.9,0.1,0.0
2018-02-11,7:51 AM,Light Rain,46,45,96,5,0,29.9,0.1,0.0
2018-02-11,7:58 AM,Light Rain,0,0,0,5,0,0.0,0.0,0.0
2018-02-11,8:28 AM,Rain,47,46,97,0,0,29.9,0.0,0.0
2018-02-11,8:51 AM,Rain,47,46,97,6,0,29.9,0.1,0.0
2018-02-11,9:09 AM,Rain,47,46,97,5,0,29.9,0.0,0.0
2018-02-11,9:28 AM,Heavy Rain,46,46,100,3,0,29.9,0.1,0.0
2018-02-11,9:51 AM,Light Rain,47,46,97,3,0,29.9,0.1,0.0
2018-02-11,9:59 AM,Light Rain,48,47,96,6,0,29.9,0.0,0.0
2018-02-11,10:07 AM,Light Rain,48,46,93,7,0,29.9,0.0,0.0
2018-02-11,10:51 AM,Light Rain,47,46,97,5,0,29.9,0.0,0.0
2018-02-11,11:06 AM,Light Rain,47,46,97,6,0,29.9,0.0,0.0
2018-02-11,11:16 AM,Light Rain,47,46,97,0,0,29.9,0.0,0.0
2018-02-11,11:41 AM,Light Rain,47,46,97,7,0,29.8,0.1,0.0
2018-02-11,11:51 AM,Light Rain,47,46,97,5,0,29.8,0.1,0.0
2018-02-11,12:16 PM,Light Rain,49,48,97,7,0,29.8,0.0,0.0
2018-02-11,12:35 PM,Light Rain,48,47,96,5,0,29.8,0.0,0.0
2018-02-11,12:41 PM,Heavy Rain,48,47,96,0,0,29.8,0.0,0.0
2018-02-11,12:51 PM,Heavy Rain,47,47,100,5,0,29.8,0.1,0.0
2018-02-11,12:58 PM,Rain,47,46,97,0,0,29.8,0.0,0.0
2018-02-11,1:09 PM,Heavy Rain,47,46,97,7,0,29.8,0.1,0.0
2018-02-11,1:51 PM,Rain,48,47,96,5,0,29.8,0.3,0.0
2018-02-11,1:57 PM,Light Rain,48,47,96,6,0,29.7,0.0,0.0
2018-02-11,2:08 PM,Light Rain,50,49,96,3,0,29.7,0.0,0.0
2018-02-11,2:25 PM,Light Rain,50,49,96,5,0,29.7,0.0,0.0
2018-02-11,2:51 PM,Light Rain,51,50,96,9,0,29.7,0.0,0.0
2018-02-11,3:07 PM,Light Rain,52,51,97,9,0,29.7,0.0,0.0
2018-02-11,3:13 PM,Cloudy,52,51,97,6,0,29.7,0.0,0.0
2018-02-11,3:51 PM,Cloudy,56,54,93,7,0,29.7,0.0,0.0
2018-02-11,4:51 PM,Cloudy,61,59,93,0,0,29.7,0.0,0.0
2018-02-11,5:07 PM,Light Rain,61,59,93,6,0,29.7,0.0,0.0
2018-02-11,5:51 PM,Cloudy,58,57,97,0,0,29.7,0.0,0.0
2018-02-11,6:44 PM,Cloudy,57,56,96,0,0,29.7,0.0,0.0
2018-02-11,6:51 PM,Cloudy,57,56,96,0,0,29.7,0.0,0.0
2018-02-11,7:35 PM,Fog,57,55,93,0,0,29.7,0.0,0.0
2018-02-11,7:44 PM,Cloudy,56,55,97,5,0,29.7,0.0,0.0
2018-02-11,7:51 PM,Cloudy,56,55,97,3,0,29.7,0.0,0.0
2018-02-11,7:57 PM,Fog,56,55,97,3,0,29.7,0.0,0.0
2018-02-11,8:15 PM,Cloudy,58,56,93,0,0,29.7,0.0,0.0
2018-02-11,8:26 PM,Cloudy,56,55,97,0,0,29.7,0.0,0.0
2018-02-11,8:36 PM,Cloudy,55,54,96,0,0,29.7,0.0,0.0
2018-02-11,9:51 PM,Cloudy,55,53,93,3,0,29.7,0.0,0.0
2018-02-11,10:51 PM,Cloudy,53,52,96,3,0,29.7,0.0,0.0
2018-02-11,11:08 PM,Cloudy,53,52,96,3,0,29.7,0.0,0.0
